realization,dataset,n,method,w1,rank
4,CMU [>=6000 psi],8,"Normal, Uniform",0.07970635447368776,4.0
4,CMU [>=6000 psi],8,"Normal, Variable",0.0420241507927933,1.0
4,CMU [>=6000 psi],8,"Lognormal, Uniform",0.08364453726762106,5.0
4,CMU [>=6000 psi],8,"Lognormal, Variable",0.042197557900877126,2.0
4,CMU [>=6000 psi],8,"KDE, Uniform",0.12141502842490828,6.0
4,CMU [>=6000 psi],8,"KDE, Variable",0.05449137261782869,3.0
4,CMU [strength not stated],39,"Normal, Uniform",0.07425464406696737,6.0
4,CMU [strength not stated],39,"Normal, Variable",0.06176318075759903,5.0
4,CMU [strength not stated],39,"Lognormal, Uniform",0.05680054261210842,4.0
4,CMU [strength not stated],39,"Lognormal, Variable",0.04192064381489097,1.0
4,CMU [strength not stated],39,"KDE, Uniform",0.04964056591763016,2.0
4,CMU [strength not stated],39,"KDE, Variable",0.05342828709634737,3.0
4,CableTrays,59,"Normal, Uniform",0.6816613705503543,6.0
4,CableTrays,59,"Normal, Variable",0.654544730583372,5.0
4,CableTrays,59,"Lognormal, Uniform",0.20718484379008145,1.0
4,CableTrays,59,"Lognormal, Variable",0.20721658049455266,2.0
4,CableTrays,59,"KDE, Uniform",0.2204717658497351,3.0
4,CableTrays,59,"KDE, Variable",0.416260544863964,4.0
4,Carpet,1989,"Normal, Uniform",0.08225059329228254,6.0
4,Carpet,1989,"Normal, Variable",0.08212699045587436,5.0
4,Carpet,1989,"Lognormal, Uniform",0.041347383417984926,3.0
4,Carpet,1989,"Lognormal, Variable",0.04280716970820483,4.0
4,Carpet,1989,"KDE, Uniform",0.014333435959952758,1.0
4,Carpet,1989,"KDE, Variable",0.015172583811649182,2.0
4,CastDecksAndUnderlayment,255,"Normal, Uniform",0.0652358609115354,5.0
4,CastDecksAndUnderlayment,255,"Normal, Variable",0.05832071818202095,3.0
4,CastDecksAndUnderlayment,255,"Lognormal, Uniform",0.07273829735728674,6.0
4,CastDecksAndUnderlayment,255,"Lognormal, Variable",0.03493638714525252,2.0
4,CastDecksAndUnderlayment,255,"KDE, Uniform",0.06179566366327226,4.0
4,CastDecksAndUnderlayment,255,"KDE, Variable",0.026170620402065498,1.0
4,Cement,1084,"Normal, Uniform",0.07282948147746048,6.0
4,Cement,1084,"Normal, Variable",0.056926500427678675,5.0
4,Cement,1084,"Lognormal, Uniform",0.0444115524401173,4.0
4,Cement,1084,"Lognormal, Variable",0.040436065217819867,3.0
4,Cement,1084,"KDE, Uniform",0.026297824446746748,2.0
4,Cement,1084,"KDE, Variable",0.011695255152251534,1.0
4,CementBoard,21,"Normal, Uniform",0.2264192565981856,5.0
4,CementBoard,21,"Normal, Variable",0.2337772370411248,6.0
4,CementBoard,21,"Lognormal, Uniform",0.17355709915113396,3.0
4,CementBoard,21,"Lognormal, Variable",0.17727140109727682,4.0
4,CementBoard,21,"KDE, Uniform",0.15330938958707543,1.0
4,CementBoard,21,"KDE, Variable",0.16917238684954972,2.0
4,CementGrout,3764,"Normal, Uniform",0.09578862102638117,5.0
4,CementGrout,3764,"Normal, Variable",0.10013899396395091,6.0
4,CementGrout,3764,"Lognormal, Uniform",0.031125740760498743,4.0
4,CementGrout,3764,"Lognormal, Variable",0.030688832714458256,3.0
4,CementGrout,3764,"KDE, Uniform",0.008504006534696525,2.0
4,CementGrout,3764,"KDE, Variable",0.007179606868456598,1.0
4,CementitiousSheathingBoard,51,"Normal, Uniform",0.1990660715429638,3.0
4,CementitiousSheathingBoard,51,"Normal, Variable",0.2505844297574813,5.0
4,CementitiousSheathingBoard,51,"Lognormal, Uniform",0.2950548915366834,6.0
4,CementitiousSheathingBoard,51,"Lognormal, Variable",0.19533030529283174,2.0
4,CementitiousSheathingBoard,51,"KDE, Uniform",0.09474449393265101,1.0
4,CementitiousSheathingBoard,51,"KDE, Variable",0.21355254670786725,4.0
4,Chairs,86,"Normal, Uniform",1.9623718246315058,6.0
4,Chairs,86,"Normal, Variable",0.5748400853435406,4.0
4,Chairs,86,"Lognormal, Uniform",0.37796895478193626,2.0
4,Chairs,86,"Lognormal, Variable",0.35954412281198916,1.0
4,Chairs,86,"KDE, Uniform",0.7607165363492892,5.0
4,Chairs,86,"KDE, Variable",0.4757878724268847,3.0
4,Coil,140,"Normal, Uniform",0.19085548277564082,6.0
4,Coil,140,"Normal, Variable",0.17346266848282632,5.0
4,Coil,140,"Lognormal, Uniform",0.10732888004381701,4.0
4,Coil,140,"Lognormal, Variable",0.09624727499926052,3.0
4,Coil,140,"KDE, Uniform",0.06371691531287495,2.0
4,Coil,140,"KDE, Variable",0.04954794312022757,1.0
4,CompositeLumber,16,"Normal, Uniform",0.14533857607424863,5.0
4,CompositeLumber,16,"Normal, Variable",0.09863416800865658,3.0
4,CompositeLumber,16,"Lognormal, Uniform",0.10039714832597048,4.0
4,CompositeLumber,16,"Lognormal, Variable",0.05974415785272383,1.0
4,CompositeLumber,16,"KDE, Uniform",0.1466658946929329,6.0
4,CompositeLumber,16,"KDE, Variable",0.08421295368693116,2.0
4,CompositionSiding,3,"Normal, Uniform",0.39394705847453537,5.0
4,CompositionSiding,3,"Normal, Variable",0.3135944144714887,2.0
4,CompositionSiding,3,"Lognormal, Uniform",0.39423270389805976,6.0
4,CompositionSiding,3,"Lognormal, Variable",0.31389711043522817,3.0
4,CompositionSiding,3,"KDE, Uniform",0.37366907626370915,4.0
4,CompositionSiding,3,"KDE, Variable",0.2890174770362949,1.0
4,ConcreteAdmixtures,118,"Normal, Uniform",2.71955347480237,6.0
4,ConcreteAdmixtures,118,"Normal, Variable",0.5601889374273228,5.0
4,ConcreteAdmixtures,118,"Lognormal, Uniform",0.3932051566595432,3.0
4,ConcreteAdmixtures,118,"Lognormal, Variable",0.12162565812608132,2.0
4,ConcreteAdmixtures,118,"KDE, Uniform",0.5395174891432596,4.0
4,ConcreteAdmixtures,118,"KDE, Variable",0.08728720502942283,1.0
4,ConcretePaving [3000-3999 psi],108,"Normal, Uniform",0.02713688046196147,5.0
4,ConcretePaving [3000-3999 psi],108,"Normal, Variable",0.025682964338072347,3.0
4,ConcretePaving [3000-3999 psi],108,"Lognormal, Uniform",0.02732660707347928,6.0
4,ConcretePaving [3000-3999 psi],108,"Lognormal, Variable",0.025682015086937907,2.0
4,ConcretePaving [3000-3999 psi],108,"KDE, Uniform",0.026997730599860922,4.0
4,ConcretePaving [3000-3999 psi],108,"KDE, Variable",0.019387961212243295,1.0
4,ConcretePaving [4000-4999 psi],160,"Normal, Uniform",0.0419827416165604,6.0
4,ConcretePaving [4000-4999 psi],160,"Normal, Variable",0.03164366602650444,5.0
4,ConcretePaving [4000-4999 psi],160,"Lognormal, Uniform",0.03134663831237266,4.0
4,ConcretePaving [4000-4999 psi],160,"Lognormal, Variable",0.02476101830686758,2.0
4,ConcretePaving [4000-4999 psi],160,"KDE, Uniform",0.028189534960881252,3.0
4,ConcretePaving [4000-4999 psi],160,"KDE, Variable",0.018078423712384925,1.0
4,ConcretePaving [5000-5999 psi],42,"Normal, Uniform",0.056425391784910406,5.0
4,ConcretePaving [5000-5999 psi],42,"Normal, Variable",0.04992291302266785,3.0
4,ConcretePaving [5000-5999 psi],42,"Lognormal, Uniform",0.05954990019184033,6.0
4,ConcretePaving [5000-5999 psi],42,"Lognormal, Variable",0.04904745345668286,2.0
4,ConcretePaving [5000-5999 psi],42,"KDE, Uniform",0.051593460182927514,4.0
4,ConcretePaving [5000-5999 psi],42,"KDE, Variable",0.04775805598165264,1.0
4,ConcretePaving [<3000 psi],32,"Normal, Uniform",0.04563462864408036,1.0
4,ConcretePaving [<3000 psi],32,"Normal, Variable",0.046012977268968705,4.0
4,ConcretePaving [<3000 psi],32,"Lognormal, Uniform",0.04566257387765392,2.0
4,ConcretePaving [<3000 psi],32,"Lognormal, Variable",0.046045884597719924,5.0
4,ConcretePaving [<3000 psi],32,"KDE, Uniform",0.04573629983615034,3.0
4,ConcretePaving [<3000 psi],32,"KDE, Variable",0.052326056493459935,6.0
4,ConcretePaving [strength not stated],38,"Normal, Uniform",0.2298071113839343,5.0
4,ConcretePaving [strength not stated],38,"Normal, Variable",0.28682263509428396,6.0
4,ConcretePaving [strength not stated],38,"Lognormal, Uniform",0.1399740355099731,3.0
4,ConcretePaving [strength not stated],38,"Lognormal, Variable",0.12185555335743836,2.0
4,ConcretePaving [strength not stated],38,"KDE, Uniform",0.10905085477582477,1.0
4,ConcretePaving [strength not stated],38,"KDE, Variable",0.15963141514417686,4.0
4,Countertops,76,"Normal, Uniform",0.6037530124810939,5.0
4,Countertops,76,"Normal, Variable",0.7559961733997598,6.0
4,Countertops,76,"Lognormal, Uniform",0.2575340181344947,2.0
4,Countertops,76,"Lognormal, Variable",0.25368568820210086,1.0
4,Countertops,76,"KDE, Uniform",0.30214926988114305,3.0
4,Countertops,76,"KDE, Variable",0.3254337135188407,4.0
4,CurtainWalls,54,"Normal, Uniform",0.2537460224430408,6.0
4,CurtainWalls,54,"Normal, Variable",0.18014270674168603,5.0
4,CurtainWalls,54,"Lognormal, Uniform",0.10544962561634279,2.0
4,CurtainWalls,54,"Lognormal, Variable",0.09885760573978149,1.0
4,CurtainWalls,54,"KDE, Uniform",0.1325918348490385,4.0
4,CurtainWalls,54,"KDE, Variable",0.11849517397268876,3.0
4,DampproofingAndWaterproofing,162,"Normal, Uniform",1.9051600019436217,6.0
4,DampproofingAndWaterproofing,162,"Normal, Variable",1.5665452524079975,5.0
4,DampproofingAndWaterproofing,162,"Lognormal, Uniform",0.6062069573044714,4.0
4,DampproofingAndWaterproofing,162,"Lognormal, Variable",0.5076361776943928,3.0
4,DampproofingAndWaterproofing,162,"KDE, Uniform",0.22145757370911784,2.0
4,DampproofingAndWaterproofing,162,"KDE, Variable",0.0700965324228153,1.0
4,DataCabling,951,"Normal, Uniform",1.2457199214912618,5.0
4,DataCabling,951,"Normal, Variable",1.249336827001641,6.0
4,DataCabling,951,"Lognormal, Uniform",0.5439821464828003,4.0
4,DataCabling,951,"Lognormal, Variable",0.5387027086324909,3.0
4,DataCabling,951,"KDE, Uniform",0.30258951606924434,2.0
4,DataCabling,951,"KDE, Variable",0.2982916379092815,1.0
4,DeckingBoards,7,"Normal, Uniform",0.24980173426588886,5.0
4,DeckingBoards,7,"Normal, Variable",0.11448372092073975,1.0
4,DeckingBoards,7,"Lognormal, Uniform",0.21426414413510858,4.0
4,DeckingBoards,7,"Lognormal, Variable",0.19514358736957638,3.0
4,DeckingBoards,7,"KDE, Uniform",0.2760656903051729,6.0
4,DeckingBoards,7,"KDE, Variable",0.13106104147447456,2.0
4,DeckingSteel,62,"Normal, Uniform",0.04397990000384416,5.0
4,DeckingSteel,62,"Normal, Variable",0.029633981850880026,2.0
4,DeckingSteel,62,"Lognormal, Uniform",0.04392095389047714,4.0
4,DeckingSteel,62,"Lognormal, Variable",0.02951127963150054,1.0
4,DeckingSteel,62,"KDE, Uniform",0.04819661252786985,6.0
4,DeckingSteel,62,"KDE, Variable",0.03029878319958105,3.0
4,DemountablePartitionTrack,4,"Normal, Uniform",0.2922588123145247,4.0
4,DemountablePartitionTrack,4,"Normal, Variable",0.20039078949305655,2.0
4,DemountablePartitionTrack,4,"Lognormal, Uniform",0.3475034955604904,5.0
4,DemountablePartitionTrack,4,"Lognormal, Variable",0.19528652041706152,1.0
4,DemountablePartitionTrack,4,"KDE, Uniform",0.4192178549804594,6.0
4,DemountablePartitionTrack,4,"KDE, Variable",0.22933206033889028,3.0
4,DemountablePartitions,45,"Normal, Uniform",0.10827914362239127,4.0
4,DemountablePartitions,45,"Normal, Variable",0.09206179222397085,2.0
4,DemountablePartitions,45,"Lognormal, Uniform",0.1174224230874961,6.0
4,DemountablePartitions,45,"Lognormal, Variable",0.09212698606606068,3.0
4,DemountablePartitions,45,"KDE, Uniform",0.11733543874393326,5.0
4,DemountablePartitions,45,"KDE, Variable",0.08802770020426359,1.0
4,DoorsAndFrames,61,"Normal, Uniform",0.6318701251449614,5.0
4,DoorsAndFrames,61,"Normal, Variable",0.7719303231995738,6.0
4,DoorsAndFrames,61,"Lognormal, Uniform",0.3497128963891424,4.0
4,DoorsAndFrames,61,"Lognormal, Variable",0.33096336500034834,3.0
4,DoorsAndFrames,61,"KDE, Uniform",0.2377169207958654,2.0
4,DoorsAndFrames,61,"KDE, Variable",0.139262904128111,1.0
4,Electrical,3,"Normal, Uniform",0.00905218142615909,5.0
4,Electrical,3,"Normal, Variable",0.0032840153942935778,2.0
4,Electrical,3,"Lognormal, Uniform",0.008458367373180706,4.0
4,Electrical,3,"Lognormal, Variable",0.0025939180080387274,1.0
4,Electrical,3,"KDE, Uniform",0.010534236085845958,6.0
4,Electrical,3,"KDE, Variable",0.0037620232255858475,3.0
4,Elevators,20,"Normal, Uniform",0.9843260366060853,6.0
4,Elevators,20,"Normal, Variable",0.8727837404813171,3.0
4,Elevators,20,"Lognormal, Uniform",0.5590812906023384,1.0
4,Elevators,20,"Lognormal, Variable",0.5772642154649114,2.0
4,Elevators,20,"KDE, Uniform",0.9408102124138026,5.0
4,Elevators,20,"KDE, Variable",0.9044279238634809,4.0
4,FenestrationAccessories,17,"Normal, Uniform",1.0130042019565144,5.0
4,FenestrationAccessories,17,"Normal, Variable",1.097682733939724,6.0
4,FenestrationAccessories,17,"Lognormal, Uniform",0.5029533139038714,2.0
4,FenestrationAccessories,17,"Lognormal, Variable",0.48312340728801356,1.0
4,FenestrationAccessories,17,"KDE, Uniform",0.6510620159812512,3.0
4,FenestrationAccessories,17,"KDE, Variable",0.9243265464295791,4.0
4,FenestrationFraming,259,"Normal, Uniform",0.44884804816983626,6.0
4,FenestrationFraming,259,"Normal, Variable",0.39693681998379027,5.0
4,FenestrationFraming,259,"Lognormal, Uniform",0.0831144498920915,3.0
4,FenestrationFraming,259,"Lognormal, Variable",0.08184416588282227,2.0
4,FenestrationFraming,259,"KDE, Uniform",0.09470061372978181,4.0
4,FenestrationFraming,259,"KDE, Variable",0.07245694643889011,1.0
4,FiberCementSiding,29,"Normal, Uniform",0.19533854218963081,5.0
4,FiberCementSiding,29,"Normal, Variable",0.2062570335989619,6.0
4,FiberCementSiding,29,"Lognormal, Uniform",0.10839138078523423,1.0
4,FiberCementSiding,29,"Lognormal, Variable",0.11024734136223864,2.0
4,FiberCementSiding,29,"KDE, Uniform",0.12425600549813562,3.0
4,FiberCementSiding,29,"KDE, Variable",0.1348169385855294,4.0
4,FireAndSmokeProtection,22,"Normal, Uniform",0.4204841172600885,6.0
4,FireAndSmokeProtection,22,"Normal, Variable",0.41247744883435156,5.0
4,FireAndSmokeProtection,22,"Lognormal, Uniform",0.21415025686066344,2.0
4,FireAndSmokeProtection,22,"Lognormal, Variable",0.20242511674301275,1.0
4,FireAndSmokeProtection,22,"KDE, Uniform",0.26358655239115675,3.0
4,FireAndSmokeProtection,22,"KDE, Variable",0.2736607829490239,4.0
4,FlashingAndSheetMetal,12,"Normal, Uniform",0.9098009784761085,5.0
4,FlashingAndSheetMetal,12,"Normal, Variable",0.9482564835352256,6.0
4,FlashingAndSheetMetal,12,"Lognormal, Uniform",0.5200951907734,2.0
4,FlashingAndSheetMetal,12,"Lognormal, Variable",0.5059688625693235,1.0
4,FlashingAndSheetMetal,12,"KDE, Uniform",0.6516276879128537,3.0
4,FlashingAndSheetMetal,12,"KDE, Variable",0.764922506157337,4.0
4,FlatGlassPanes,47,"Normal, Uniform",0.7481366289172247,5.0
4,FlatGlassPanes,47,"Normal, Variable",0.8062164740410542,6.0
4,FlatGlassPanes,47,"Lognormal, Uniform",0.32182846254095554,2.0
4,FlatGlassPanes,47,"Lognormal, Variable",0.27774025344013903,1.0
4,FlatGlassPanes,47,"KDE, Uniform",0.34008763819898363,3.0
4,FlatGlassPanes,47,"KDE, Variable",0.4342499600274641,4.0
4,FlowableFill,2008,"Normal, Uniform",0.28918654608590644,6.0
4,FlowableFill,2008,"Normal, Variable",0.2711238025560804,5.0
4,FlowableFill,2008,"Lognormal, Uniform",0.092962169039083,3.0
4,FlowableFill,2008,"Lognormal, Variable",0.09384672824252632,4.0
4,FlowableFill,2008,"KDE, Uniform",0.02690362755700041,2.0
4,FlowableFill,2008,"KDE, Variable",0.021922662056914,1.0
4,FoamedInPlace [PIR or PUR],8,"Normal, Uniform",0.7280365447431265,6.0
4,FoamedInPlace [PIR or PUR],8,"Normal, Variable",0.357479839571031,3.0
4,FoamedInPlace [PIR or PUR],8,"Lognormal, Uniform",0.38261639747012194,4.0
4,FoamedInPlace [PIR or PUR],8,"Lognormal, Variable",0.14032201938384564,1.0
4,FoamedInPlace [PIR or PUR],8,"KDE, Uniform",0.7180021755275325,5.0
4,FoamedInPlace [PIR or PUR],8,"KDE, Variable",0.2473591819881369,2.0
4,FoamedInPlace [type not stated],5,"Normal, Uniform",0.06490323283335012,4.0
4,FoamedInPlace [type not stated],5,"Normal, Variable",0.03594914321059177,1.0
4,FoamedInPlace [type not stated],5,"Lognormal, Uniform",0.0649134862803975,5.0
4,FoamedInPlace [type not stated],5,"Lognormal, Variable",0.03597087065968644,2.0
4,FoamedInPlace [type not stated],5,"KDE, Uniform",0.09389120239327642,6.0
4,FoamedInPlace [type not stated],5,"KDE, Variable",0.0432246669878457,3.0
4,Furnishings,7,"Normal, Uniform",0.1624528682391549,4.0
4,Furnishings,7,"Normal, Variable",0.10711414681114029,2.0
4,Furnishings,7,"Lognormal, Uniform",0.16253661951665788,5.0
4,Furnishings,7,"Lognormal, Variable",0.10721158869962018,3.0
4,Furnishings,7,"KDE, Uniform",0.19205638245123705,6.0
4,Furnishings,7,"KDE, Variable",0.10402663900260747,1.0
4,GlazedDoors,141,"Normal, Uniform",0.6932751854929,5.0
4,GlazedDoors,141,"Normal, Variable",0.9393322437302455,6.0
4,GlazedDoors,141,"Lognormal, Uniform",0.26372574999736265,4.0
4,GlazedDoors,141,"Lognormal, Variable",0.25952137529410285,3.0
4,GlazedDoors,141,"KDE, Uniform",0.17577789775837097,2.0
4,GlazedDoors,141,"KDE, Variable",0.1420276883952185,1.0
4,Grouting,219,"Normal, Uniform",3.2330736755680705,6.0
4,Grouting,219,"Normal, Variable",1.3511343730345668,5.0
4,Grouting,219,"Lognormal, Uniform",0.502256882061898,4.0
4,Grouting,219,"Lognormal, Variable",0.31802316523521973,2.0
4,Grouting,219,"KDE, Uniform",0.4641617294081017,3.0
4,Grouting,219,"KDE, Variable",0.10604148810053957,1.0
4,Gypsum,771,"Normal, Uniform",0.15874815110528226,5.0
4,Gypsum,771,"Normal, Variable",0.16571963117041327,6.0
4,Gypsum,771,"Lognormal, Uniform",0.05169350832152604,4.0
4,Gypsum,771,"Lognormal, Variable",0.03698646167538639,2.0
4,Gypsum,771,"KDE, Uniform",0.04718252760593864,3.0
4,Gypsum,771,"KDE, Variable",0.020621381769054235,1.0
4,GypsumSheathingBoard,19,"Normal, Uniform",0.10392986399183998,4.0
4,GypsumSheathingBoard,19,"Normal, Variable",0.07227161974931769,2.0
4,GypsumSheathingBoard,19,"Lognormal, Uniform",0.10847330710601404,5.0
4,GypsumSheathingBoard,19,"Lognormal, Variable",0.067000793340741,1.0
4,GypsumSheathingBoard,19,"KDE, Uniform",0.11186111877831897,6.0
4,GypsumSheathingBoard,19,"KDE, Variable",0.07818364170887494,3.0
4,HeavyTimber,5,"Normal, Uniform",0.5567861474556273,5.0
4,HeavyTimber,5,"Normal, Variable",0.5023481110806423,1.0
4,HeavyTimber,5,"Lognormal, Uniform",0.9131857303147982,6.0
4,HeavyTimber,5,"Lognormal, Variable",0.5025997282325985,2.0
4,HeavyTimber,5,"KDE, Uniform",0.5132971545257107,4.0
4,HeavyTimber,5,"KDE, Variable",0.505169875833835,3.0
4,Hollow,145,"Normal, Uniform",0.0463535018335184,6.0
4,Hollow,145,"Normal, Variable",0.04384876056789102,4.0
4,Hollow,145,"Lognormal, Uniform",0.044119503245981434,5.0
4,Hollow,145,"Lognormal, Variable",0.04264696189207219,3.0
4,Hollow,145,"KDE, Uniform",0.03923917804349174,2.0
4,Hollow,145,"KDE, Variable",0.03483924852555683,1.0
4,HotRolled,81,"Normal, Uniform",0.6058424904227189,6.0
4,HotRolled,81,"Normal, Variable",0.46197773238837875,5.0
4,HotRolled,81,"Lognormal, Uniform",0.24552606638536822,4.0
4,HotRolled,81,"Lognormal, Variable",0.22249648307113934,3.0
4,HotRolled,81,"KDE, Uniform",0.17808886182733688,2.0
4,HotRolled,81,"KDE, Variable",0.03585737744086066,1.0
4,InsulatedRoofPanels,271,"Normal, Uniform",0.054952839601384335,6.0
4,InsulatedRoofPanels,271,"Normal, Variable",0.03613750729575169,3.0
4,InsulatedRoofPanels,271,"Lognormal, Uniform",0.04294907415692442,5.0
4,InsulatedRoofPanels,271,"Lognormal, Variable",0.026456296173290955,2.0
4,InsulatedRoofPanels,271,"KDE, Uniform",0.040834266881646736,4.0
4,InsulatedRoofPanels,271,"KDE, Variable",0.01667217528642291,1.0
4,InsulatedWallPanels,420,"Normal, Uniform",0.07238762791669592,5.0
4,InsulatedWallPanels,420,"Normal, Variable",0.09134178261644647,6.0
4,InsulatedWallPanels,420,"Lognormal, Uniform",0.042645999075663445,3.0
4,InsulatedWallPanels,420,"Lognormal, Variable",0.04291056989620692,4.0
4,InsulatedWallPanels,420,"KDE, Uniform",0.03633270148869554,2.0
4,InsulatedWallPanels,420,"KDE, Variable",0.015089450990620463,1.0
4,InsulatingGlazingUnits,32,"Normal, Uniform",0.5081837107731191,6.0
4,InsulatingGlazingUnits,32,"Normal, Variable",0.36435308010812384,5.0
4,InsulatingGlazingUnits,32,"Lognormal, Uniform",0.2334380168772133,2.0
4,InsulatingGlazingUnits,32,"Lognormal, Variable",0.22148926456166504,1.0
4,InsulatingGlazingUnits,32,"KDE, Uniform",0.25865453524649945,4.0
4,InsulatingGlazingUnits,32,"KDE, Variable",0.2358907591335137,3.0
4,JointProtection,5,"Normal, Uniform",0.26068114362251016,5.0
4,JointProtection,5,"Normal, Variable",0.17150298721645807,2.0
4,JointProtection,5,"Lognormal, Uniform",0.2605972872259116,4.0
4,JointProtection,5,"Lognormal, Variable",0.18493954642408633,3.0
4,JointProtection,5,"KDE, Uniform",0.2943059430070522,6.0
4,JointProtection,5,"KDE, Variable",0.161616319156578,1.0
4,Laminate,26,"Normal, Uniform",0.1790935389132699,5.0
4,Laminate,26,"Normal, Variable",0.13187857669399614,3.0
4,Laminate,26,"Lognormal, Uniform",0.16300668254096967,4.0
4,Laminate,26,"Lognormal, Variable",0.1073192859374871,1.0
4,Laminate,26,"KDE, Uniform",0.18357778980491596,6.0
4,Laminate,26,"KDE, Variable",0.1258859607627661,2.0
4,MBQ,40,"Normal, Uniform",0.2675852145205259,5.0
