arm,dataset,n,method,w1,w1_heldout,model_sd_ratio,w1_rank,w1_heldout_rank,w1_heldout_rank_within,w1_relative
synthetic,dataset994,9,"Lognormal, Variable",0.19923410365722066,,2.349700813684077,3.0,,,0.838017138124127
synthetic,dataset994,9,"KDE, Uniform",0.3371650501972735,,0.9828735351306012,6.0,,,1.4181813517625477
synthetic,dataset994,9,"KDE, Variable",0.14454562782004798,,1.0560050584653744,2.0,,,0.6079868412614596
synthetic,dataset9940,8001,"Normal, Uniform",0.09746562498312386,,1.2468461151303984,6.0,,,1.73154634541284
synthetic,dataset9940,8001,"Normal, Variable",0.030849292683389297,,1.001254505172896,3.0,,,0.5480596878514136
synthetic,dataset9940,8001,"Lognormal, Uniform",0.09353944741537223,,1.246305469597173,5.0,,,1.6617950005662918
synthetic,dataset9940,8001,"Lognormal, Variable",0.020412205693069237,,0.9768941211271364,2.0,,,0.3626373931913854
synthetic,dataset9940,8001,"KDE, Uniform",0.09307061988621677,,1.260389943824034,4.0,,,1.6534659451185005
synthetic,dataset9940,8001,"KDE, Variable",0.002392002350590044,,1.0122144534066309,1.0,,,0.042495627859568695
synthetic,dataset9941,1695,"Normal, Uniform",0.33725189410444023,,0.888309236632366,6.0,,,2.100220119140125
synthetic,dataset9941,1695,"Normal, Variable",0.29532909231901333,,0.821326977106653,5.0,,,1.8391478663236276
synthetic,dataset9941,1695,"Lognormal, Uniform",0.11282002476923618,,0.9256718768110751,3.0,,,0.702581334617677
synthetic,dataset9941,1695,"Lognormal, Variable",0.12386426797690785,,0.8590273509101152,4.0,,,0.771358833546254
synthetic,dataset9941,1695,"KDE, Uniform",0.06610878427497247,,1.1096309500927075,2.0,,,0.41168930764609607
synthetic,dataset9941,1695,"KDE, Variable",0.02810178662733096,,1.0140197303713814,1.0,,,0.17500253872622018
synthetic,dataset9942,6114,"Normal, Uniform",0.332900755817654,,0.6661666558519854,5.0,,,1.5406346541783056
synthetic,dataset9942,6114,"Normal, Variable",0.4842649180544122,,0.7914292538100864,6.0,,,2.2411343366432805
synthetic,dataset9942,6114,"Lognormal, Uniform",0.1813372957008975,,0.6348556640731574,4.0,,,0.839212639111004
synthetic,dataset9942,6114,"Lognormal, Variable",0.11603129839942694,,0.8181727435420156,2.0,,,0.5369823773586669
synthetic,dataset9942,6114,"KDE, Uniform",0.15952849617989645,,0.8413791325310738,3.0,,,0.738283483136106
synthetic,dataset9942,6114,"KDE, Variable",0.022418870535617356,,1.0084953247706103,1.0,,,0.10375250957263643
synthetic,dataset9943,3741,"Normal, Uniform",0.0657860439633049,,1.0383716119548139,5.0,,,1.3550322649911484
synthetic,dataset9943,3741,"Normal, Variable",0.05326978006945601,,0.9849396484716085,3.0,,,1.0972277157045376
synthetic,dataset9943,3741,"Lognormal, Uniform",0.07378310430570287,,1.030043678255242,6.0,,,1.5197522289256697
synthetic,dataset9943,3741,"Lognormal, Variable",0.06277927479592825,,0.9750171225589709,4.0,,,1.2931001439861443
synthetic,dataset9943,3741,"KDE, Uniform",0.028698084917537024,,1.0753516831489858,2.0,,,0.5911106469391803
synthetic,dataset9943,3741,"KDE, Variable",0.006980291356390656,,1.0161937517040676,1.0,,,0.1437769994533199
synthetic,dataset9944,2035,"Normal, Uniform",0.10119929824374999,,0.8765158137930485,5.0,,,1.6983023832173199
synthetic,dataset9944,2035,"Normal, Variable",0.11517714222716546,,0.8936429799652912,6.0,,,1.9328752128835618
synthetic,dataset9944,2035,"Lognormal, Uniform",0.056464951861151885,,1.054067345226312,4.0,,,0.9475812972840242
synthetic,dataset9944,2035,"Lognormal, Variable",0.04595126635541274,,1.0649148689163657,3.0,,,0.7711431454325421
synthetic,dataset9944,2035,"KDE, Uniform",0.019514633644952303,,0.9923473577415097,2.0,,,0.3274899075585458
synthetic,dataset9944,2035,"KDE, Variable",0.01922373127256794,,1.0104472242874503,1.0,,,0.32260805362400585
synthetic,dataset9945,1085,"Normal, Uniform",0.04448113034035741,,0.9357455001002444,4.0,,,1.4283108114376
synthetic,dataset9945,1085,"Normal, Variable",0.017656856044289976,,1.0004633194207546,2.0,,,0.5669702678660407
synthetic,dataset9945,1085,"Lognormal, Uniform",0.048813026767746584,,0.9296349733702588,6.0,,,1.5674101206036304
synthetic,dataset9945,1085,"Lognormal, Variable",0.020377012005246695,,1.0000913118159729,3.0,,,0.654315803784355
synthetic,dataset9945,1085,"KDE, Uniform",0.046219461243325814,,0.9543489113552361,5.0,,,1.484129465405419
synthetic,dataset9945,1085,"KDE, Variable",0.009307349328745558,,1.0321158858197337,1.0,,,0.29886353090295487
synthetic,dataset9947,1742,"Normal, Uniform",0.30753969185383256,,0.7477588993583739,5.0,,,1.7899007031677832
synthetic,dataset9947,1742,"Normal, Variable",0.36572948228748076,,0.8116440723615511,6.0,,,2.12856901029438
synthetic,dataset9947,1742,"Lognormal, Uniform",0.1390455172728796,,0.7909476922079313,4.0,,,0.8092538157882458
synthetic,dataset9947,1742,"Lognormal, Variable",0.13436839146897814,,0.8491807205819724,3.0,,,0.7820326440599922
synthetic,dataset9947,1742,"KDE, Uniform",0.06492144254534163,,0.9219985983901903,2.0,,,0.37784695354966646
synthetic,dataset9947,1742,"KDE, Variable",0.01931196499873576,,1.0048874338836342,1.0,,,0.11239687313993121
synthetic,dataset9948,4282,"Normal, Uniform",0.052859637463854386,,1.0033793987423671,6.0,,,1.7301652850569202
synthetic,dataset9948,4282,"Normal, Variable",0.05131740152006449,,1.0000736330999156,5.0,,,1.6796858792316933
synthetic,dataset9948,4282,"Lognormal, Uniform",0.03419156160812932,,0.9759400251207985,4.0,,,1.1191346701293994
synthetic,dataset9948,4282,"Lognormal, Variable",0.03328490197944066,,0.9727867197718586,3.0,,,1.0894585109617851
synthetic,dataset9948,4282,"KDE, Uniform",0.007674265012299351,,1.011787715547144,2.0,,,0.2511887623460647
synthetic,dataset9948,4282,"KDE, Variable",0.003982941238283812,,1.0109972949204349,1.0,,,0.13036689227413764
synthetic,dataset9949,3538,"Normal, Uniform",0.27793431888451914,,0.9246999261828622,6.0,,,1.9299671978541362
synthetic,dataset9949,3538,"Normal, Variable",0.25466284853115206,,0.8611991824772971,5.0,,,1.7683708372172378
synthetic,dataset9949,3538,"Lognormal, Uniform",0.12410646279631031,,1.0303379533798844,4.0,,,0.8617913872597505
synthetic,dataset9949,3538,"Lognormal, Variable",0.1067687092132144,,0.8433279282919506,3.0,,,0.7413985698698397
synthetic,dataset9949,3538,"KDE, Uniform",0.0894778851710657,,1.1093357904677161,2.0,,,0.6213316297411539
synthetic,dataset9949,3538,"KDE, Variable",0.011108975560750595,,1.0071892432624276,1.0,,,0.0771403780578826
synthetic,dataset995,5,"Normal, Uniform",0.31061754219045384,,1.3016053673749999,4.0,,,1.3096347316700117
synthetic,dataset995,5,"Normal, Variable",0.15909983499058114,,0.9993787910014629,2.0,,,0.6708013598886703
synthetic,dataset995,5,"Lognormal, Uniform",0.3108489946483751,,1.302066100963555,5.0,,,1.310610588266798
synthetic,dataset995,5,"Lognormal, Variable",0.15922991128774727,,0.9999524744208245,3.0,,,0.6713497913627412
synthetic,dataset995,5,"KDE, Uniform",0.3307346962855351,,1.5484357199060315,6.0,,,1.3944532629077677
synthetic,dataset995,5,"KDE, Variable",0.15254158279652108,,1.2044134760492482,1.0,,,0.643150265904011
synthetic,dataset9951,9870,"Normal, Uniform",0.20637631804881273,,0.8030834720257297,5.0,,,2.0436704353505326
synthetic,dataset9951,9870,"Normal, Variable",0.20811454092566142,,0.8486825561932866,6.0,,,2.0608834311877073
synthetic,dataset9951,9870,"Lognormal, Uniform",0.07308560005287741,,0.8742748170062268,4.0,,,0.7237404053433648
synthetic,dataset9951,9870,"Lognormal, Variable",0.03755046643650508,,0.9267480729703771,2.0,,,0.3718487606303595
synthetic,dataset9951,9870,"KDE, Uniform",0.07041578211651343,,0.9242814342313522,3.0,,,0.6973021587659396
synthetic,dataset9951,9870,"KDE, Variable",0.010356309635920546,,1.007606535484792,1.0,,,0.10255480872209707
synthetic,dataset9952,6521,"Normal, Uniform",0.0815166247211124,,1.033890917487737,6.0,,,1.7329940892644642
synthetic,dataset9952,6521,"Normal, Variable",0.07472328725379766,,0.9953081454586465,5.0,,,1.5885718475743447
synthetic,dataset9952,6521,"Lognormal, Uniform",0.05503256930994549,,1.008089396051865,4.0,,,1.1699591053660474
synthetic,dataset9952,6521,"Lognormal, Variable",0.04965410278038039,,0.9581691500279957,3.0,,,1.055616163212445
synthetic,dataset9952,6521,"KDE, Uniform",0.017040337202161852,,1.0464942763138183,2.0,,,0.3622672522500986
synthetic,dataset9952,6521,"KDE, Variable",0.004261247516641902,,1.0078859236177444,1.0,,,0.09059154233259965
synthetic,dataset9953,3065,"Normal, Uniform",0.5262389114042979,,1.0221113116283467,6.0,,,2.4604010815917445
synthetic,dataset9953,3065,"Normal, Variable",0.2821598473703467,,0.8014741931350574,5.0,,,1.3192228446185799
synthetic,dataset9953,3065,"Lognormal, Uniform",0.19724539435213867,,0.9944312910970717,3.0,,,0.9222099907206304
synthetic,dataset9953,3065,"Lognormal, Variable",0.0635948007687965,,0.7457941451524355,2.0,,,0.2973339926110993
synthetic,dataset9953,3065,"KDE, Uniform",0.19928748401358581,,1.3020840332468147,4.0,,,0.931757668596301
synthetic,dataset9953,3065,"KDE, Variable",0.014773871153900374,,1.015116823085443,1.0,,,0.06907442186164549
synthetic,dataset9954,4790,"Normal, Uniform",0.27158909186836155,,0.7204259994716342,5.0,,,1.8836867671190305
synthetic,dataset9954,4790,"Normal, Variable",0.3613453359405379,,0.8028682726560222,6.0,,,2.5062178417728442
synthetic,dataset9954,4790,"Lognormal, Uniform",0.07939940455253061,,0.7098706999853177,4.0,,,0.5506981397663256
synthetic,dataset9954,4790,"Lognormal, Variable",0.06249361245624746,,0.8221063626009103,2.0,,,0.4334430002452238
synthetic,dataset9954,4790,"KDE, Uniform",0.07027836346552273,,0.9015226580844762,3.0,,,0.4874364517517223
synthetic,dataset9954,4790,"KDE, Variable",0.01997143261202062,,1.0179162880549883,1.0,,,0.13851779934485353
synthetic,dataset9957,1362,"Normal, Uniform",0.1116893960013493,,0.8414813219587997,4.0,,,1.0578797828069166
synthetic,dataset9957,1362,"Normal, Variable",0.10788828807678215,,0.9212778710479979,3.0,,,1.021877123918707
synthetic,dataset9957,1362,"Lognormal, Uniform",0.17550569509312794,,0.9364376613062101,6.0,,,1.6623236695115813
synthetic,dataset9957,1362,"Lognormal, Variable",0.05377113935498081,,0.9749176167340176,2.0,,,0.5092999269280707
synthetic,dataset9957,1362,"KDE, Uniform",0.16789089823970882,,0.9430261947837277,5.0,,,1.5901991892134115
synthetic,dataset9957,1362,"KDE, Variable",0.016725783742293,,1.0095575223917885,1.0,,,0.15842030762131276
synthetic,dataset9958,2794,"Normal, Uniform",0.20302699647638284,,0.8565762774949275,5.0,,,2.2459138431330095
synthetic,dataset9958,2794,"Normal, Variable",0.20306709805911285,,0.8552670757655345,6.0,,,2.2463574526103103
synthetic,dataset9958,2794,"Lognormal, Uniform",0.05680524032230803,,0.9018776059685875,4.0,,,0.6283877406284231
synthetic,dataset9958,2794,"Lognormal, Variable",0.052789343177952794,,0.8918980763780202,3.0,,,0.5839633086777937
synthetic,dataset9958,2794,"KDE, Uniform",0.014763927823256223,,1.0080598053229572,2.0,,,0.16332069356660617
synthetic,dataset9958,2794,"KDE, Variable",0.011937736754924353,,1.0087316609753954,1.0,,,0.13205696138385786
synthetic,dataset9959,2165,"Normal, Uniform",0.12329296698793828,,0.9353449449075171,6.0,,,2.0267771492678097
synthetic,dataset9959,2165,"Normal, Variable",0.11193407652304094,,0.8976426172707663,5.0,,,1.8400516595848326
synthetic,dataset9959,2165,"Lognormal, Uniform",0.052371875105780466,,0.9813436617066463,4.0,,,0.8609259905237561
synthetic,dataset9959,2165,"Lognormal, Variable",0.04669957168289925,,0.9508972909927704,3.0,,,0.7676806478081905
synthetic,dataset9959,2165,"KDE, Uniform",0.016788495047283948,,1.0642299136243014,2.0,,,0.2759811768968113
synthetic,dataset9959,2165,"KDE, Variable",0.013905190628039533,,1.0100063819813492,1.0,,,0.22858337591859998
synthetic,dataset996,6,"Normal, Uniform",0.005128449885991393,,0.9554355898185509,4.0,,,0.9707850468749226
synthetic,dataset996,6,"Normal, Variable",0.005139782320886779,,1.0013070805086932,5.0,,,0.9729302093676232
synthetic,dataset996,6,"Lognormal, Uniform",0.005026770138621534,,0.987586005415061,3.0,,,0.9515376757372407
synthetic,dataset996,6,"Lognormal, Variable",0.006679783664806503,,1.905495515123217,6.0,,,1.2644433000830548
synthetic,dataset996,6,"KDE, Uniform",0.0047902366477571776,,1.1278905771473193,1.0,,,0.9067632933954203
synthetic,dataset996,6,"KDE, Variable",0.004931694771817778,,1.2279528044342447,2.0,,,0.9335404745417388
synthetic,dataset9960,2881,"Normal, Uniform",0.037374480663009926,,0.8871284399769411,4.0,,,1.2360002528481522
synthetic,dataset9960,2881,"Normal, Variable",0.034004935026427,,1.001296554962455,3.0,,,1.1245670185952998
synthetic,dataset9960,2881,"Lognormal, Uniform",0.04117548310969237,,0.8587141013843239,6.0,,,1.3617020660060717
synthetic,dataset9960,2881,"Lognormal, Variable",0.02542857728404584,,0.9845464408881479,2.0,,,0.8409408611196009
synthetic,dataset9960,2881,"KDE, Uniform",0.03978753954032327,,0.8949431442424144,5.0,,,1.3158018000425895
synthetic,dataset9960,2881,"KDE, Variable",0.0036584650431282996,,1.014564131948648,1.0,,,0.12098800138828576
synthetic,dataset9961,2821,"Normal, Uniform",0.2373927822771932,,0.8758355702567673,4.0,,,1.4395447233183345
synthetic,dataset9961,2821,"Normal, Variable",0.09169261290643564,,0.9635620866454583,3.0,,,0.5560220315485603
synthetic,dataset9961,2821,"Lognormal, Uniform",0.27787961502074077,,0.8878812684974602,5.0,,,1.6850560058466795
synthetic,dataset9961,2821,"Lognormal, Variable",0.08904029459518953,,0.9664475400925826,2.0,,,0.5399384303839021
synthetic,dataset9961,2821,"KDE, Uniform",0.27807241827862267,,0.9529715421350917,6.0,,,1.6862251606535783
synthetic,dataset9961,2821,"KDE, Variable",0.015371698388790848,,1.0187990201025277,1.0,,,0.09321364824894558
synthetic,dataset9965,1023,"Normal, Uniform",0.0017128486353230922,,1.0834108537054878,6.0,,,1.4032833771990345
synthetic,dataset9965,1023,"Normal, Variable",0.001456753427288605,,1.0013070805086934,3.0,,,1.193472573719989
synthetic,dataset9965,1023,"Lognormal, Uniform",0.0017065805884065174,,1.0829783841642848,5.0,,,1.3981481621752774
synthetic,dataset9965,1023,"Lognormal, Variable",0.0014584599423113122,,1.0012758200154217,4.0,,,1.194870668166235
synthetic,dataset9965,1023,"KDE, Uniform",0.0006541638771354727,,1.0919304674434003,2.0,,,0.5359360283316124
synthetic,dataset9965,1023,"KDE, Variable",0.00033479757054610034,,1.017421667756133,1.0,,,0.27428919040785116
synthetic,dataset9966,2362,"Normal, Uniform",0.1377387667106369,,0.9115743643269225,6.0,,,2.2410990706616354
synthetic,dataset9966,2362,"Normal, Variable",0.13345105300746954,,0.8909577186940905,5.0,,,2.171335187733755
synthetic,dataset9966,2362,"Lognormal, Uniform",0.03795066273112873,,1.0022902457302456,4.0,,,0.6174818971364993
synthetic,dataset9966,2362,"Lognormal, Variable",0.03532182055516187,,0.9843106403312806,3.0,,,0.5747089298871819
synthetic,dataset9966,2362,"KDE, Uniform",0.013014865116140514,,1.0377697285407341,2.0,,,0.2117602967786452
synthetic,dataset9966,2362,"KDE, Variable",0.011285021415258037,,1.0087964110836278,1.0,,,0.1836146178022832
synthetic,dataset9969,3413,"Normal, Uniform",0.11339199900501305,,0.8009055801935787,3.0,,,1.2118887369199276
synthetic,dataset9969,3413,"Normal, Variable",0.15374884103165742,,0.8833665482022359,6.0,,,1.64320666709933
synthetic,dataset9969,3413,"Lognormal, Uniform",0.12254182916325534,,0.9232816235117476,5.0,,,1.3096784946700655
synthetic,dataset9969,3413,"Lognormal, Variable",0.034440852799105325,,1.0519273545402443,2.0,,,0.36809018240614705
synthetic,dataset9969,3413,"KDE, Uniform",0.1154693971806141,,0.9156877870671128,4.0,,,1.2340911451427299
synthetic,dataset9969,3413,"KDE, Variable",0.021805147576239543,,1.009773267895343,1.0,,,0.23304477376180036
synthetic,dataset997,3,"Normal, Uniform",0.2348626158261164,,1.1975735302979857,5.0,,,1.2413617289066425
synthetic,dataset997,3,"Normal, Variable",0.1937361576640554,,0.9940911352926413,4.0,,,1.0239886445258555
synthetic,dataset997,3,"Lognormal, Uniform",0.159866630888212,,2.6834594252552826,2.0,,,0.8449719280176871
synthetic,dataset997,3,"Lognormal, Variable",0.118083013968833,,1.0272914778077722,1.0,,,0.6241254439718193
synthetic,dataset997,3,"KDE, Uniform",0.2501580380447394,,1.488354991331555,6.0,,,1.322205381707156
synthetic,dataset997,3,"KDE, Variable",0.1784789308664878,,1.2831310966593765,3.0,,,0.9433468728708402
synthetic,dataset9970,5281,"Normal, Uniform",0.45554907006926826,,0.8308731350312317,6.0,,,2.269679806754005
synthetic,dataset9970,5281,"Normal, Variable",0.4251230195813639,,0.7924787369676298,5.0,,,2.1180882506979826
synthetic,dataset9970,5281,"Lognormal, Uniform",0.14446741232338217,,0.8037615938109038,4.0,,,0.7197792510794223
synthetic,dataset9970,5281,"Lognormal, Variable",0.13968996587016166,,0.8050655703505027,3.0,,,0.6959766039988908
synthetic,dataset9970,5281,"KDE, Uniform",0.02533654213059456,,1.0652687470868927,2.0,,,0.12623412454346256
synthetic,dataset9970,5281,"KDE, Variable",0.014098315011512652,,1.0119814665677824,1.0,,,0.07024196292623665
synthetic,dataset9971,1241,"Normal, Uniform",0.38810876561167146,,0.5287926904510365,5.0,,,1.2159252896446386
synthetic,dataset9971,1241,"Normal, Variable",0.6499472401522889,,0.7820510392007677,6.0,,,2.0362520928647103
synthetic,dataset9971,1241,"Lognormal, Uniform",0.324696972167315,,0.545762861015849,4.0,,,1.0172593224145587
synthetic,dataset9971,1241,"Lognormal, Variable",0.19886804278567305,,0.8533703596697447,2.0,,,0.6230436000179844
synthetic,dataset9971,1241,"KDE, Uniform",0.3003947053393985,,0.6542070346170072,3.0,,,0.9411215397876078
synthetic,dataset9971,1241,"KDE, Variable",0.0531122949675363,,1.0102929281503887,1.0,,,0.16639815527050014
synthetic,dataset9973,2171,"Normal, Uniform",0.01618100973119172,,0.8760252281742926,5.0,,,1.1763355551460584
synthetic,dataset9973,2171,"Normal, Variable",0.018376904290502327,,1.001307078731172,6.0,,,1.3359738526553575
synthetic,dataset9973,2171,"Lognormal, Uniform",0.015276321632819403,,0.8700076893459793,3.0,,,1.1105660639886945
synthetic,dataset9973,2171,"Lognormal, Variable",0.015579600140793655,,0.9973167495209956,4.0,,,1.1326139644577269
synthetic,dataset9973,2171,"KDE, Uniform",0.014166671362477764,,0.8829556573164592,2.0,,,1.0298961250624437
synthetic,dataset9973,2171,"KDE, Variable",0.0029521154110328665,,1.0159007958606563,1.0,,,0.21461443868971833
synthetic,dataset9974,4389,"Normal, Uniform",0.058928525561362424,,1.0865904059466982,6.0,,,1.4536432777564061
synthetic,dataset9974,4389,"Normal, Variable",0.049932698110159435,,1.000737589017919,3.0,,,1.2317350596612333
synthetic,dataset9974,4389,"Lognormal, Uniform",0.05880650494395359,,1.071562017294951,5.0,,,1.450633284742762
synthetic,dataset9974,4389,"Lognormal, Variable",0.05143862476358528,,0.9910511567753761,4.0,,,1.2688831154744946
synthetic,dataset9974,4389,"KDE, Uniform",0.020632581488011316,,1.094371153646684,2.0,,,0.5089625626485044
synthetic,dataset9974,4389,"KDE, Variable",0.0034920962796383074,,1.008755863655379,1.0,,,0.08614269971659914
