stratum,truncated_mass
s4_1000_9999,5.793199253645298e-10
s4_1000_9999,1.0392636786704657e-06
s4_1000_9999,0.38190345467330833
s4_1000_9999,1.2576562014032788e-10
s4_1000_9999,4.4467872176490175e-05
s4_1000_9999,0.0016006607053982158
s4_1000_9999,6.594658152891952e-10
s4_1000_9999,0.023183214485236414
s4_1000_9999,3.021902867939019e-07
s4_1000_9999,3.785261846189769e-07
s4_1000_9999,0.0473446905897732
s4_1000_9999,0.00029292212698650566
s4_1000_9999,0.00019278928764410175
s4_1000_9999,3.739231146937527e-11
s4_1000_9999,0.0070292382759784555
s4_1000_9999,2.80784506756504e-10
s4_1000_9999,1.4432899320127035e-15
s4_1000_9999,1.0817583961930666e-07
