stratum,n,k,truncated_mass,normalizer,ks_uniform,ks_market,ess_market,ks_noise_floor,ks_floor_market
s1_3_9,8,1,0.01571967420888598,1.171560280150075,0.41872319803121566,0.4446144629627891,7.163905956846525,0.48083261120685233,0.5081172867029451
s1_3_9,8,2,5.023115428048897e-07,53.39645169660378,0.2930341391992606,0.487174424476148,3.2565838182826976,0.48083261120685233,0.7536293056244091
s1_3_9,3,1,0.0017303422931959078,40.86387652272135,0.5179668335155205,0.42163882715424783,1.3851837091593644,0.7851963660978911,1.155540631096259
s1_3_9,3,2,2.942924419713222e-07,89.81685342079328,0.3558408347084806,0.457387292999451,2.2876061710639184,0.7851963660978911,0.899183395755862
s1_3_9,9,4,1.0207057421496302e-11,59.092501798093295,0.16188184049315202,0.22946455837492752,5.873210672247328,0.45333333333333337,0.5611786225563966
s1_3_9,5,5,2.5103463752174093e-10,440.91309930935057,0.4021520115190924,0.4209643528465479,3.311100606038786,0.6082104898799429,0.7473993571840226
s1_3_9,4,2,1.4141774105413951e-05,68.42771221971219,0.2789900095129674,0.37243529612424364,2.8563228090798733,0.68,0.8047023403432328
s1_3_9,9,2,0.026072364522941927,13.209838724012128,0.23454781874999686,0.3661180544883399,3.736080334006387,0.45333333333333337,0.7036080594040744
s1_3_9,3,5,1.721093267903484e-10,30.73435383917626,0.49908196459810195,0.45766082087185356,1.5434107262378356,0.7851963660978911,1.0947076456720641
s1_3_9,8,2,1.5503496366919833e-05,42.70039855552183,0.3433218192407033,0.3248577992233075,2.2424221616344573,0.48083261120685233,0.9081973282225734
s1_3_9,5,4,1.993869069849552e-09,49.466868710900094,0.33098571274228916,0.4866822723265414,1.3102747962479824,0.6082104898799429,1.188112909482769
s1_3_9,5,5,2.7911006839076435e-13,155.977659361412,0.21002748832821483,0.7419585974659452,1.4509377177557459,0.6082104898799429,1.1290535044927839
s1_3_9,8,2,3.102743040273026e-08,14.272456492729717,0.413470124127432,0.9264172722015711,1.032154504656166,0.48083261120685233,1.3386484892936386
s1_3_9,4,3,2.4951896104852267e-10,29.59431884518217,0.43779108459207844,0.441019976750161,2.4988846701568415,0.68,0.8603314556444425
s1_3_9,5,5,2.1033419450589008e-10,189.94534002289615,0.4835957407183112,0.6179387223508925,3.636481829690243,0.6082104898799429,0.7131784265719103
s1_3_9,4,4,5.417888360170764e-14,103.36125358409804,0.28387742461040855,0.6693025827725764,1.2924985574856274,0.68,1.1962552997529239
