material,coeffvar,coeffvar_uw,crit_bw_1,crit_bw_1_uw,entropy,entropy_uw,fit_lognorm_SW,fit_lognorm_SW_uw,fit_norm_SW,fit_norm_SW_uw,kurtosis,kurtosis_uw,mean,mean_uw,modality_index,modality_index_uw,n,skewness,skewness_uw,w_v_uw_wasserstein,weight_outliers,weight_outliers_uw
BackingAndUnderlay,1.2725971993650997,1.4273083601253846,0.8357207794902065,0.8070070024387275,2.929031446985035,3.1711062139668496,0.9121814321315234,0.9543715662249908,0.6449493590477998,0.6497797011049407,10.588188528893362,6.853265645063857,0.9692211973547832,0.9999999999999998,1.0266784763467942,1.037033785089428,45.0,3.016808638893756,2.585468631620784,0.20080415106774202,0.05964331443026691,0.11111111111111112
BituminousRoofing,0.961112294588181,0.8825190221461414,0.893246160123379,0.949456086808417,3.2252691924184127,3.619754775050524,0.9661491081005124,0.9883179098031101,0.7305770020286175,0.7493861778079243,10.082326171065464,10.097923067558629,0.8600133297929656,1.0,1.0115034065228021,1.0222072619938776,66.0,2.6301041335065976,2.661886929699789,0.14397315579225098,0.12691140353644292,0.06060606060606061
BlanketFacing,0.6514882579580601,0.6603474412261163,0.9842034494880137,0.8396829198125447,2.7560335086463765,3.1836729714837984,0.7844528328662179,0.8724002405574519,0.6771312589556313,0.7943923596512326,5.6813399704188505,5.0391654682247955,1.069217684416886,1.0000000000000002,1.0705039208642095,1.0605764113186673,28.0,2.226706174169994,1.9613562338564847,0.10426431853467451,0.17285910093913148,0.07142857142857142
BlanketInsulation,1.1724506796565584,1.1771099168917651,0.7163521476570162,0.8987074506366975,3.529458022584207,3.696237798835336,0.954204682276919,0.9526234365563668,0.6031932167854539,0.5902323896064108,11.807954086727094,15.311732367373637,0.9448175111687878,1.0,1.0115630713955954,1.0300924447566715,318.0,3.177186019770474,3.4849334106328294,0.07038456878835124,0.09921002623226793,0.1069182389937107
BlownInsulation,1.0355514330105722,1.0302301695569904,0.7808319509384622,0.6437983910202446,2.694885281797776,2.925202764171123,0.9588845215533929,0.9484385973332286,0.7583441771605457,0.7277707884882466,1.4352397985026228,3.652388848914864,1.1161113861967027,1.0,1.0196270304396318,1.009090357881696,24.0,1.5926656409937971,1.996726973333414,0.14441070084148583,0.14231601822521184,0.08333333333333333
BoardInsulation,1.1446360455862277,1.186620637105575,1.2322493423943668,1.2464443167858958,3.851623426776555,3.9564648122498043,0.9784314415295688,0.983748809825297,0.6360640621817804,0.6371003483294939,19.059442218729476,18.962213974214727,0.9910993000649269,1.0000000000000002,1.0123358635024673,1.0107340710741997,335.0,3.6729548680193003,3.677614393341703,0.033068278871809895,0.08945735891417031,0.08059701492537315
Brick,1.414535785997866,1.4740494019526196,1.3396288135180376,1.3807112508286234,3.2837395330507975,3.4385164741292686,0.9608450317804715,0.9602418130793022,0.41529835286982053,0.4398563005030176,46.35007434070848,35.390363590879865,0.9003016839527376,1.0000000000000002,1.020027952692209,1.0203114995816285,215.0,6.177157437144296,5.45466445904876,0.10244679461771555,0.09313107781207414,0.08837209302325581
CMU,0.3306332289924326,0.3376749761409132,0.35317321261449725,0.26368626406846907,4.544263990445127,4.7041622542420924,0.9923708943056907,0.9927318884047667,0.9389773888337027,0.9309197367933143,1.0527459441459113,1.3738110158002204,0.9987758688885657,0.9999999999999996,1.0001936963224491,1.0,486.0,0.986128278328526,1.0887537542740753,0.009968476821748048,0.024542435638724075,0.03292181069958848
CableTrays,1.3862125790996838,1.3340015033283588,0.9353973420861927,0.9761112812070101,3.0343049839959217,3.373627133126781,0.9388586589915624,0.9240961497292354,0.6693973973332854,0.6691699558470118,10.837283373658288,10.06736500143156,0.9091857903521459,1.0000000000000002,1.0241280156014705,1.0353249524452015,59.0,2.9037704773041555,2.903627280708979,0.11739995325736778,0.10112201331817758,0.10169491525423728
Carpet,0.4616706645039854,0.4600564234824132,0.29570417070894345,0.29791639123037916,4.908423534965472,4.9315310904277165,0.9820863449499355,0.9862532986272947,0.950820296949216,0.9448352377733952,-0.14994975808546537,0.03910078634302996,1.014812839724784,1.0,1.0001399413092422,1.0006327244747624,1989.0,0.6993186987977383,0.7715951216898859,0.01783007010151182,0.0030574040260510508,0.004022121669180492
CastDecksAndUnderlayment,0.3024206265376719,0.31597406632123326,0.6619529532345617,0.6544475223715368,4.429138848015773,4.569969280304689,0.9870430886523949,0.9848214852912753,0.9547286440033419,0.9433003010535914,0.7752450820523665,0.8890396011261006,1.0097270865877799,1.0000000000000002,1.0074350329440072,1.0103570826020727,255.0,0.7563083879682458,0.8732279709955294,0.017612395009680853,0.004276318965441519,0.00784313725490196
